,joystick,executed
3281,"[1.9382305145263672, -1.5275046399641983]",[-1.442364162575405]
3282,"[1.9382305145263672, -1.5275046399641983]",[-1.433886625278923]
3283,"[1.917691806070151, -1.5113182409623187]",[-1.4227166782077074]
3284,"[1.9230523109536388, -1.515542813850172]",[-1.450277493403022]
3285,"[1.9382305145263672, -1.5275046399641983]",[-1.4486058622039313]
3286,"[1.9382305145263672, -1.5275046399641983]",[-1.4222387534248409]
3287,"[1.9176188254781936, -1.5112607255161388]",[-1.3927884136176838]
3288,"[1.9382305145263672, -0.7525280466961051]",[-0.9121201768634909]
3289,"[1.9382305145263672, 1.1795120392344243]",[0.04892998446424365]
3290,"[1.9268520467198347, 1.5185373565374336]",[0.8556163407541056]
3291,"[1.9281023082513933, 1.5195226780852635]",[1.337024851365684]
3292,"[1.9382305145263672, 1.5275046399641983]",[1.4730697122343412]
3293,"[1.9308072859376186, 1.5216544503052045]",[1.4512577272190335]
3294,"[1.9382305145263672, 1.4644387303928819]",[0.9511382749771762]
3295,"[1.9323776802211907, -0.4287380825937131]",[-0.10130495686419744]
3296,"[1.9211940833197172, -1.5140783588683462]",[-0.8901046443182439]
3297,"[1.9382305145263672, -1.5275046399641983]",[-1.2803278065037178]
3298,"[1.9382305145263672, -1.5275046399641983]",[-1.357231245647356]
3299,"[1.9382305145263672, -1.5275046399641983]",[-1.4014790560742012]
3300,"[1.9266604337183826, -1.5183863477969346]",[-1.4063082291777298]
3301,"[1.9341290921495333, -1.524272340367162]",[-1.4094633252166968]
3302,"[1.9382305145263672, -1.5275046399641983]",[-1.4339071875732718]
3303,"[1.9382305145263672, -1.5275046399641983]",[-1.4293840214439157]
3304,"[1.9382305145263672, -1.5275046399641983]",[-1.429900189634862]
3305,"[1.9382305145263672, -1.5275046399641983]",[-1.433780703188652]
3306,"[1.9305301497764182, -1.5214360414168073]",[-1.436150262336805]
3307,"[1.9250954160277465, -1.517152969328194]",[-1.4202882658126035]
3308,"[1.9341443572042138, -1.5242843706399698]",[-1.4474662181148743]
3309,"[1.9382305145263672, -1.5275046399641983]",[-1.4443361462765558]
3310,"[1.9382305145263672, -1.5275046399641983]",[-1.4188338548320882]
3311,"[1.9382305145263672, -1.5275046399641983]",[-1.436440899869015]
3312,"[1.922682389248001, -1.5152512813840644]",[-1.4434663405334807]
3313,"[1.9348335169072386, -1.524827492129471]",[-1.4201448262630028]
3314,"[1.9382305145263672, -1.5275046399641983]",[-1.4272052559594988]
3315,"[1.9209102422499809, -1.513854665892828]",[-1.4481378176682398]
3316,"[1.9382305145263672, -1.5275046399641983]",[-1.4280227594096622]
3317,"[1.9283546830245237, -1.5197215727131614]",[-1.4277528862005697]
3318,"[1.918893090167808, -1.5122649637691952]",[-1.4385151879364322]
3319,"[1.9318161912162295, -1.5224495608365949]",[-1.3982453473968501]
3320,"[1.9286278372913663, -1.519936843501079]",[-1.4396736031893083]
3321,"[1.9382305145263672, -1.5275046399641983]",[-1.4474965012919254]
3322,"[1.9382305145263672, -1.5275046399641983]",[-1.4090927193155964]
3323,"[1.9382305145263672, -1.5275046399641983]",[-1.4379997089110246]
3324,"[1.9382305145263672, -1.5275046399641983]",[-1.4315739607573337]
3325,"[1.9382305145263672, -1.5275046399641983]",[-1.4076232028488866]
3326,"[1.9382305145263672, -1.5275046399641983]",[-1.4292184335678035]
3327,"[1.9382305145263672, -1.5275046399641983]",[-1.432994458504193]
3328,"[1.9382305145263672, -1.5275046399641983]",[-1.4507062242487365]
3329,"[1.9382305145263672, -1.5275046399641983]",[-1.4403798815336268]
3330,"[1.9382305145263672, -1.5275046399641983]",[-1.4419667102416593]
3331,"[1.9210721375935815, -1.513982254374531]",[-1.4407527192373784]
3332,"[1.9382305145263672, -1.5275046399641983]",[-1.417460590551253]
3333,"[1.9382305145263672, -1.5275046399641983]",[-1.4534424582219374]
3334,"[1.9382305145263672, -1.5275046399641983]",[-1.4275532553572017]
3335,"[1.9302217238275063, -1.5211929732860985]",[-1.42013550255122]
3336,"[1.9310080448224014, -1.5218126668463854]",[-1.4245645302264243]
3337,"[1.9312434665983231, -1.5219982009468827]",[-1.4158403345926345]
3338,"[1.9382305145263672, -1.5275046399641983]",[-1.4359349588197774]
3339,"[1.9382305145263672, -1.5275046399641983]",[-1.412643429174746]
3340,"[1.9264844022442917, -1.5182476187389415]",[-1.427544132773432]
3341,"[1.9382305145263672, -1.5275046399641983]",[-1.423707500614956]
3342,"[1.9382305145263672, -1.5275046399641983]",[-1.4171393193252166]
3343,"[1.9382305145263672, -1.5275046399641983]",[-1.427064753393871]
