,joystick,executed
258,"[1.0, 0.0]",[-0.00020721048928769154]
259,"[1.0, 0.0]",[-0.0005435031418229562]
260,"[1.0, 0.0]",[0.0006429257790692864]
261,"[1.0, 0.0]",[6.353256284865493e-05]
262,"[1.0, 0.0]",[-0.00016932005990747724]
263,"[1.0, 0.0]",[0.0006291353654262836]
264,"[1.0, 0.0]",[-0.0007704630948327868]
265,"[1.0, 0.0]",[0.00011094073957666132]
266,"[1.0, 0.0]",[-0.00034147026720055386]
267,"[1.0, 0.0]",[0.0012965492637373446]
268,"[1.0, 0.0]",[4.066866804170572e-05]
269,"[1.0, 0.0]",[0.0008762234673878645]
270,"[1.0, 0.0]",[0.0003492405375123259]
271,"[1.0, 0.0]",[-5.4802978900044636e-05]
272,"[1.0, 0.0]",[0.0010212515955268528]
273,"[1.0, 0.0]",[0.00042513775440165]
274,"[1.0, 0.0]",[-0.00030746648066782374]
275,"[1.0, 0.0]",[0.00013962935608467358]
276,"[1.0, 0.0]",[0.00010196557160919241]
277,"[1.0, 0.0]",[0.0015498398478796022]
278,"[1.0, 0.0]",[-0.0008089929470187459]
279,"[1.0, 0.0]",[0.000220440272783291]
280,"[1.0, 0.0]",[0.0006762621995769421]
281,"[1.0, 0.0]",[0.00040960854121210047]
282,"[1.0, 0.0]",[-0.0011024259228760895]
283,"[1.0, 0.0]",[0.0008592366792600165]
284,"[1.0, -0.7880923494476428]",[0.0005192159910761641]
285,"[1.0, -0.7880923494476428]",[-0.0007827560263533051]
286,"[1.0, -0.7880923494476428]",[-0.0004581042830150795]
287,"[1.0, -0.7880923494476428]",[0.001434987873418645]
288,"[1.0, -0.7880923494476428]",[0.0006535013910668318]
289,"[1.0, -0.7880923494476428]",[0.0009764544080068179]
290,"[1.0, -0.7880923494476428]",[-0.00021647414965095718]
291,"[1.0, -0.7880923494476428]",[0.00027401368818238134]
292,"[1.0, -0.7880923494476428]",[0.0005626849580975449]
293,"[1.0, -0.40759763632930934]",[0.00019746516524500704]
294,"[1.0, 0.0]",[0.0003781799799622911]
295,"[1.0, 0.0]",[0.0007380674482937117]
296,"[1.0, 0.0]",[0.0007964739902995424]
297,"[1.0, 0.0]",[-0.0005704324003766581]
298,"[1.0, 0.0011570688836293674]",[0.0007890740337582408]
299,"[1.0, 0.505247128227687]",[0.0005810423013745247]
