,joystick,executed
308,"[-1.0, -0.29147829449476936]",[-0.46615982774811815]
309,"[-1.0, -0.32114855630893785]",[-0.3181653733294534]
310,"[-1.0, -0.3273862132032063]",[-0.3393706010793709]
311,"[-1.0, -0.3273862132032063]",[-0.3646356805484763]
312,"[-1.0, -0.3181965630207444]",[-0.34625455439650005]
313,"[-1.0, -0.1799227119281276]",[-0.1593894760649363]
314,"[-1.0, 0.09284176801289366]",[0.5284306921665812]
315,"[-1.0, 0.5628308359483377]",[1.0181275031894583]
316,"[-1.0, 0.7472777280598694]",[0.8106092405091829]
317,"[-1.0, 0.7880923494476428]",[0.7492799718413431]
318,"[-1.0, 0.7880923494476428]",[0.776344196734699]
319,"[-1.0, 0.7880923494476428]",[0.7434926151005821]
320,"[-1.0, 0.7880923494476428]",[0.7713501389533259]
321,"[-1.0, 0.7880923494476428]",[0.7365873903385577]
322,"[-1.0, 0.7880923494476428]",[0.7605105707099422]
323,"[-1.0, 0.7880923494476428]",[0.737875825317205]
324,"[-1.0, 0.7880923494476428]",[0.7446612671251952]
325,"[-1.0, 0.7880923494476428]",[0.7570977217889469]
326,"[-1.0, 0.7880923494476428]",[0.7524158922149006]
327,"[-1.0, 0.7880923494476428]",[0.7622659457268272]
328,"[-1.0, 0.7880923494476428]",[0.7367501333236761]
329,"[-1.0, 0.40679938917179903]",[0.5521058813037266]
330,"[-1.0, -0.44475968022670376]",[-0.173266931672717]
331,"[-1.0, -0.7880923494476428]",[-0.7861480864887321]
332,"[-1.0, -0.7880923494476428]",[-1.0166657204355425]
333,"[-1.0, -0.7880923494476428]",[-0.7455904578319128]
334,"[-1.0, -0.7880923494476428]",[-0.8156189558197482]
335,"[-1.0, -0.7880923494476428]",[-0.8360242776564503]
336,"[-1.0, -0.7880923494476428]",[-0.8079612808704226]
337,"[-1.0, -0.7880923494476428]",[-0.8077624307722507]
338,"[-1.0, -0.7880923494476428]",[-0.8532533559584122]
339,"[-1.0, -0.7880923494476428]",[-0.8071369781683472]
340,"[-1.0, -0.7880923494476428]",[-0.8008656764741919]
341,"[-1.0, -0.7880923494476428]",[-0.7974739660524213]
342,"[-1.0, -0.7880923494476428]",[-0.8175750787027979]
343,"[-1.0, -0.7880923494476428]",[-0.7821714439762301]
344,"[-1.0, -0.7880923494476428]",[-0.7810053433959818]
345,"[-1.0, -0.7880923494476428]",[-0.8036760745206661]
346,"[-1.0, -0.7880923494476428]",[-0.7980440396644569]
347,"[-1.0, -0.7880923494476428]",[-0.8156188429319777]
348,"[-1.0, -0.7880923494476428]",[-0.7887303887345176]
349,"[-1.0, -0.7880923494476428]",[-0.8060920795657502]
350,"[-1.0, -0.7880923494476428]",[-0.8148660383538991]
351,"[-1.0, -0.7880923494476428]",[-0.8183757859724381]
352,"[-1.0, -0.7880923494476428]",[-0.8045464388877105]
353,"[-1.0, -0.7880923494476428]",[-0.8191228715757193]
354,"[-1.0, -0.7880923494476428]",[-0.7961804478848912]
355,"[-1.0, -0.7880923494476428]",[-0.8244358597092221]
356,"[-1.0, -0.7880923494476428]",[-0.8161517776023809]
357,"[-1.0, -0.7880923494476428]",[-0.7861555192833681]
358,"[-1.0, -0.7880923494476428]",[-0.80252196426858]
359,"[-1.0, -0.7880923494476428]",[-0.8029516218935989]
360,"[-1.0, -0.7880923494476428]",[-0.7972540622918194]
361,"[-1.0, -0.7880923494476428]",[-0.7726208419323369]
362,"[-1.0, -0.7880923494476428]",[-0.7965630921943935]
363,"[-1.0, -0.7880923494476428]",[-0.825599734413956]
364,"[-1.0, -0.7880923494476428]",[-0.7947762204149738]
365,"[-1.0, -0.7880923494476428]",[-0.7918807508797197]
366,"[-1.0, -0.7880923494476428]",[-0.766336235413982]
367,"[-0.99135573569123, -0.7494883042270215]",[-0.6934035058138409]
368,"[-0.8364841705703747, -0.05785409572089362]",[-0.44480808333936017]
369,"[-0.597880403576421, 0.4711849719432465]",[0.008505981533283274]
370,"[0.029373348063826077, -0.02314891088676406]",[0.009997036483977057]
371,"[0.49683042251784965, -0.39154825495915724]",[-0.1206497636284034]
372,"[0.8889588255678513, -0.7005816494039852]",[-0.376594904638797]
373,"[1.0, -0.7880923494476428]",[-0.5676821171019719]
374,"[1.0, -0.7880923494476428]",[-0.6488154133913271]
375,"[1.0, -0.7880923494476428]",[-0.6121724907519644]
376,"[1.0, -0.7020226957034048]",[-0.25585972877575003]
377,"[1.0, 0.0]",[-0.10453609148125587]
378,"[1.0, 0.0]",[-0.06903757296405465]
379,"[1.0, 0.0]",[-0.08141633319558345]
380,"[1.0, 0.0]",[0.04523573127051402]
381,"[1.0, 0.438662556376166]",[0.6525355272641303]
382,"[1.0, 0.7880923494476428]",[0.8646619615964029]
383,"[1.0, 0.7880923494476428]",[0.8674786122393238]
384,"[1.0, 0.7880923494476428]",[0.8988981361617463]
385,"[1.0, 0.7880923494476428]",[0.8947563499833165]
386,"[1.0, 0.7880923494476428]",[0.9005961371832687]
387,"[1.0, 0.7880923494476428]",[0.9182142059346697]
388,"[1.0, 0.7880923494476428]",[0.8998819275165222]
389,"[1.0, 0.7880923494476428]",[0.8113371997526816]
390,"[1.0, 0.7880923494476428]",[0.17278825950421783]
391,"[1.0, 0.22487348999970957]",[-0.358589321725482]
392,"[1.0, -0.47980799111138905]",[-0.7867350040453743]
393,"[1.0, -0.7880923494476428]",[-0.7947531096373028]
394,"[1.0, -0.7880923494476428]",[-0.8035851743318448]
395,"[1.0, -0.7880923494476428]",[-0.8155072378589949]
396,"[1.0, -0.7880923494476428]",[-0.8265836925422698]
397,"[1.0, -0.7880923494476428]",[-0.7518647479302731]
