,joystick,executed
32401,"[4.073935772964899, 3.210637614814706]",[1.1929866996421128]
32402,"[4.073935772964899, 3.210637614814706]",[1.2118270168146608]
32403,"[4.073935772964899, 3.210637614814706]",[1.4241515624179444]
32404,"[3.7935735903324828, 2.989686323607656]",[1.671855230202]
32405,"[3.3442980745968165, 2.635615726862233]",[1.8075795877062808]
32406,"[2.8941988250529267, 2.280895951804568]",[1.9096513515414957]
32407,"[2.4550725967288747, 1.934823930820584]",[1.9187005388728695]
32408,"[1.994498049092499, 1.5718486534780476]",[1.904643917953361]
32409,"[1.5592894509825663, 1.228864086893776]",[1.9218041036380364]
32410,"[1.0982191229331089, 0.8654980888006835]",[1.7987846757929247]
32411,"[1.0, 0.7880923494476428]",[1.6529158412001574]
32412,"[1.0, 0.7880923494476428]",[1.4829419439781846]
32413,"[1.0, 0.7880923494476428]",[1.464847213390054]
32414,"[1.0, 0.7880923494476428]",[1.3110463505260666]
32415,"[1.0, 0.7880923494476428]",[1.1867214970275644]
32416,"[1.0, 0.7880923494476428]",[0.8498412187057977]
