,joystick,executed
6485,"[4.073935772964899, 3.210637614814706]",[1.9654756119127859]
6486,"[4.073935772964899, 3.210637614814706]",[1.8344325203707175]
6487,"[4.073935772964899, 3.210637614814706]",[1.7313650291973708]
6488,"[4.073935772964899, 1.5057307920156202]",[1.592183763618341]
6489,"[4.073935772964899, -1.9435900937192265]",[1.0648476579008435]
6490,"[4.073935772964899, -3.210637614814706]",[0.017936915118452967]
6491,"[4.073935772964899, -3.210637614814706]",[-1.5433062076699304]
6492,"[4.073935772964899, -3.210637614814706]",[-2.2118936642424574]
6493,"[4.073935772964899, -3.210637614814706]",[-1.9815319500039428]
6494,"[4.073935772964899, -3.210637614814706]",[-1.6771908409081606]
6495,"[4.073935772964899, -3.210637614814706]",[-1.5426874807190019]
6496,"[4.073935772964899, -3.210637614814706]",[-1.4014356969658044]
6497,"[4.073935772964899, -3.210637614814706]",[-1.2140910428603733]
6498,"[4.073935772964899, -3.210637614814706]",[-1.150383502628442]
6499,"[4.073935772964899, -3.210637614814706]",[-1.157580555149589]
6500,"[4.073935772964899, -3.210637614814706]",[-1.2000383909781966]
6501,"[4.073935772964899, -2.7235055673005713]",[-0.5775855986302785]
6502,"[4.073935772964899, -1.0067638629221354]",[0.795937111767159]
6503,"[4.073935772964899, 3.125954911619217]",[1.6375863447479964]
6504,"[4.073935772964899, 3.210637614814706]",[1.6699738772645227]
6505,"[4.073935772964899, 3.210637614814706]",[1.770282873842876]
6506,"[4.073935772964899, 3.210637614814706]",[1.6723639708637914]
6507,"[4.073935772964899, 3.210637614814706]",[1.5845119810110602]
6508,"[4.073935772964899, 3.210637614814706]",[1.447626630589726]
6509,"[4.073935772964899, 3.210637614814706]",[1.2929931189100088]
6510,"[4.073935772964899, 2.1539063331110535]",[0.3531219372248972]
6511,"[4.073935772964899, 0.3477578552197249]",[-1.2807555051942674]
6512,"[4.073935772964899, -3.1865831866245595]",[-1.9364855159645167]
6513,"[4.073935772964899, -3.210637614814706]",[-1.7808259425697543]
6514,"[4.073935772964899, -3.210637614814706]",[-1.695540890730775]
6515,"[4.073935772964899, -3.210637614814706]",[-1.608786663450495]
6516,"[4.073935772964899, -3.210637614814706]",[-1.5258473416973706]
6517,"[4.073935772964899, -3.210637614814706]",[-1.4476887269469285]
6518,"[4.073935772964899, -3.210637614814706]",[-1.2749894599320764]
6519,"[4.073935772964899, -3.210637614814706]",[-1.2202465260124233]
6520,"[4.073935772964899, -3.210637614814706]",[-1.2334560254348212]
6521,"[4.073935772964899, -3.210637614814706]",[-1.2571800676244294]
6522,"[4.073935772964899, -3.210637614814706]",[-1.2676753307414292]
6523,"[4.073935772964899, -3.210637614814706]",[-1.2488034349030304]
6524,"[4.073935772964899, -3.210637614814706]",[-1.3674229467724475]
6525,"[3.9784273621885875, -2.946537445540395]",[-1.2586385352998508]
6526,"[3.686893594278789, -1.8649296899804364]",[-0.6544612926010929]
6527,"[3.090985047620038, 0.2679392947587969]",[0.6048674370156031]
6528,"[2.5626685648847594, 1.1545033827670597]",[1.4512574806603133]
6529,"[2.137648821556377, 1.6846646820743503]",[1.709019137830616]
6530,"[1.6596047261009685, 1.307921787747324]",[1.6750848178124382]
6531,"[1.210512086084378, 0.9539953139570049]",[1.6336523065851272]
6532,"[0.7648189961956589, 0.6027479996140246]",[1.4766740343605667]
6533,"[0.38807337657788665, 0.30583765910534655]",[1.2257391217998848]
6534,"[-0.13850107066417805, -0.10915163418074608]",[0.9557255157716887]
