,joystick,executed
268,"[0.0, 0.0]",[1.4391567676576242]
269,"[0.0, 0.0]",[1.057519603269378]
270,"[0.0, 0.0]",[0.8929098145003644]
271,"[0.0, 0.0]",[0.5098976716045417]
272,"[0.05304003828362494, 0.0418004483857349]",[0.5276459004238274]
273,"[0.30905873795928834, 0.24356682691565895]",[0.658004798048736]
274,"[0.7917254024730891, 0.6239527325523974]",[0.702717917651475]
275,"[1.0, 0.7880923494476428]",[0.774175481784094]
276,"[1.0, 0.7880923494476428]",[0.6595834411124247]
277,"[1.0, 0.3992447128132258]",[0.14807863406207494]
278,"[1.0, 0.0]",[0.06457519049409009]
279,"[1.0, 0.0]",[0.3399604161639551]
280,"[1.0, 0.5730467093286872]",[0.7547080728609705]
281,"[1.0, 0.7880923494476428]",[0.7694822747634937]
282,"[1.0, 0.7880923494476428]",[0.8083905729756892]
283,"[1.0, 0.7880923494476428]",[0.8450954498453174]
284,"[1.0, 0.7880923494476428]",[0.9444537736979568]
285,"[1.0, 0.7880923494476428]",[1.0506977599094651]
286,"[1.0634102450155583, 0.8380654784210048]",[1.158714505742576]
287,"[1.4970293412490239, 1.179797370737]",[1.2967376549237757]
288,"[1.9936940859676044, 1.5712150562900802]",[1.4965609697595106]
289,"[2.4443352054559098, 1.9263618749053344]",[1.6806687190750762]
290,"[2.8934868773433315, 2.2803348712614295]",[1.777613095410771]
291,"[3.3401585159964173, 2.6323533723991686]",[1.8426000122723822]
292,"[3.794155796712164, 2.9901451560012826]",[1.8778948961606332]
293,"[4.060190488177173, 3.1998050610325204]",[1.9543840243915014]
294,"[4.073935772964899, 3.210637614814706]",[1.8908045817681374]
295,"[4.073935772964899, 3.210637614814706]",[1.86476370209277]
296,"[4.073935772964899, 3.210637614814706]",[1.721307250593455]
297,"[4.073935772964899, 3.210637614814706]",[1.5205996780254052]
298,"[4.073935772964899, 3.210637614814706]",[1.4730894971371524]
299,"[4.073935772964899, 3.210637614814706]",[1.2886699821264114]
300,"[4.073935772964899, 3.210637614814706]",[1.133108286608169]
301,"[4.073935772964899, 1.147068655207656]",[0.48783257079562387]
302,"[4.073935772964899, 0.0]",[0.09564312377112959]
303,"[4.073935772964899, 0.0]",[0.012674668778964383]
304,"[4.073935772964899, 0.0]",[0.0323328110932296]
305,"[4.073935772964899, 0.0]",[0.028830968783476945]
306,"[4.073935772964899, 0.0]",[0.06944621105919148]
307,"[4.073935772964899, 0.0]",[0.07209064746170674]
308,"[4.073935772964899, -0.2882350502297955]",[-0.30362140379996816]
309,"[4.073935772964899, -1.679023249876167]",[-1.1659852084534583]
310,"[4.073935772964899, -3.0698114495224895]",[-1.3140379318358526]
311,"[4.073935772964899, -2.7899787554404702]",[-0.6943055873503985]
312,"[4.073935772964899, 0.0]",[-0.2459466174263908]
313,"[4.073935772964899, 0.0]",[-0.09252909816165292]
314,"[4.073935772964899, 0.0]",[-0.13483356668785734]
315,"[4.073935772964899, 0.0]",[0.40159684548411073]
316,"[4.073935772964899, 2.0519998896764298]",[1.3891297849569728]
317,"[4.073935772964899, 3.210637614814706]",[1.6803962240616996]
318,"[4.073935772964899, 3.210637614814706]",[1.6803393422938948]
319,"[4.039728944569581, 3.1836794750574877]",[1.9458730581897188]
320,"[3.633412546245039, 2.863464630082795]",[2.167817909160869]
321,"[3.182352005730653, 2.507987268965689]",[2.1840625378368372]
322,"[2.721528891724377, 2.144816098368704]",[2.177029782084799]
323,"[2.2428472081781075, 1.7675707257451712]",[2.2027210730276114]
324,"[1.8014711201100568, 1.4197256075096114]",[2.228428647553877]
325,"[1.4086467727493535, 1.110143744677878]",[2.1488296490077667]
326,"[0.8985752739985468, 0.7081602988410741]",[2.076704589029125]
327,"[0.4593081535460066, 0.36197724184853103]",[1.9891099849480613]
328,"[0.16840112271301125, 0.13271563644851783]",[1.9755484223322899]
329,"[0.5031435504064105, 0.3965235827492165]",[1.738565772780435]
330,"[0.9352306208525816, 0.7370480972630885]",[1.6749671782439586]
331,"[1.0260926273522277, 0.8086557494409217]",[1.5848266384385903]
332,"[1.0, 0.7880923494476428]",[1.4339927903381955]
333,"[1.0, 0.7880923494476428]",[0.9788781893162224]
334,"[1.0, 0.7880923494476428]",[0.7563604682880477]
335,"[1.0, 0.7880923494476428]",[0.7875734582204503]
336,"[1.0, 0.7880923494476428]",[0.7869342088225957]
337,"[1.0, 0.7880923494476428]",[0.8272392225727183]
338,"[1.0, 0.7880923494476428]",[1.0098041159250688]
339,"[1.0, 0.7880923494476428]",[1.1077712221043658]
340,"[1.3524651429406376, 1.0658674320461292]",[1.2704160300189171]
341,"[1.7289032813428769, 1.3625354489612467]",[1.4887086107498146]
342,"[2.2326014240204817, 1.759496101636454]",[1.6624008846794076]
343,"[2.446730538840644, 1.9282496188202203]",[1.7412794399737437]
344,"[2.9095516337053824, 2.2929953828461023]",[1.8805479290594533]
345,"[3.2794542623801584, 2.5845128145452656]",[1.9471557512226323]
346,"[3.8560758194877036, 3.038943852228309]",[1.9933666046977891]
347,"[4.073935772964899, 3.210637614814706]",[1.9910644448443304]
348,"[4.073935772964899, 3.210637614814706]",[1.8545180975062927]
349,"[4.073935772964899, 3.210637614814706]",[1.7389351574443046]
350,"[4.073935772964899, 3.210637614814706]",[1.6074935073629275]
351,"[4.073935772964899, 3.210637614814706]",[1.4596838370833687]
352,"[4.073935772964899, 3.210637614814706]",[1.3269322694075867]
353,"[4.073935772964899, 3.210637614814706]",[1.128604032404643]
354,"[4.073935772964899, 1.6092252187134612]",[0.5532605687734977]
355,"[4.073935772964899, 0.0]",[0.0710752369857397]
356,"[4.073935772964899, 0.0]",[-0.09693004867929114]
357,"[4.073935772964899, 0.0]",[-0.029944087127047825]
358,"[4.073935772964899, 0.0]",[0.0023526583103158968]
359,"[4.073935772964899, 0.0]",[-0.002501100481087675]
