,joystick,executed
244,"[1.0, -0.7880923494476428]",[-0.5491016120851987]
245,"[1.0, -0.2697542041662747]",[-0.5571836559758854]
246,"[1.0, 0.45030590305639856]",[-0.5689591453732932]
247,"[1.0, 0.7880923494476428]",[-0.5796173944249327]
248,"[1.0, 0.7880923494476428]",[-0.5489857482588668]
249,"[1.0, 0.7880923494476428]",[-0.5670630391011767]
250,"[1.0, 0.7880923494476428]",[-0.5695862680161997]
251,"[1.0, 0.7880923494476428]",[-0.5555991383790327]
252,"[1.0, 0.7880923494476428]",[-0.552790205825922]
253,"[1.0, 0.7880923494476428]",[-0.5606069567954003]
254,"[1.0, 0.7880923494476428]",[-0.5536857896502376]
255,"[1.0, 0.7880923494476428]",[-0.5891422683210079]
256,"[1.0, 0.7880923494476428]",[-0.5541551307824817]
257,"[1.0, 0.7880923494476428]",[-0.5427250539171866]
258,"[1.0, 0.7880923494476428]",[-0.5662749187788373]
259,"[1.0, 0.7880923494476428]",[-0.5677423118882458]
260,"[1.0, 0.7880923494476428]",[-0.5754533735950449]
261,"[1.0, 0.7880923494476428]",[-0.579891101713455]
262,"[1.0, 0.7880923494476428]",[-0.5669349885876188]
263,"[1.0, 0.7880923494476428]",[-0.558632960521198]
264,"[1.0, 0.49769207786450004]",[-0.5645865441860158]
265,"[1.0, -0.5155583730009733]",[-0.5559214736396011]
266,"[1.0, -0.7880923494476428]",[-0.577385411927093]
267,"[1.0, -0.7880923494476428]",[-0.5778940861720664]
268,"[1.0, -0.7880923494476428]",[-0.5647428232110058]
269,"[1.0, -0.7880923494476428]",[-0.5520447304598022]
270,"[1.0, -0.7880923494476428]",[-0.5604145860960974]
271,"[1.0, -0.7880923494476428]",[-0.5609471219145565]
272,"[1.0, -0.7880923494476428]",[-0.574114172641958]
273,"[1.0, -0.7880923494476428]",[-0.5732216097278798]
274,"[1.0, -0.7880923494476428]",[-0.5444461839135499]
275,"[1.0, -0.7880923494476428]",[-0.10925881428994758]
276,"[1.0, -0.7880923494476428]",[0.49327854689015305]
277,"[1.0, -0.7880923494476428]",[0.9711728753234425]
278,"[1.0, -0.7880923494476428]",[1.1335266545664373]
