,joystick,executed
48,"[0.0, 0.0]",[0.0005475642834471475]
49,"[0.0, 0.0]",[0.00024958275953102427]
50,"[0.0, 0.0]",[7.051940310472322e-05]
51,"[0.0, 0.0]",[0.017529871670385465]
52,"[0.0, 0.0]",[0.1076351614674966]
53,"[0.26535857494645887, 0.0783467488609825]",[0.44179947527194846]
54,"[0.8188593165377929, 0.6384398619445114]",[0.5038535746134271]
55,"[1.0, 0.7796697784961276]",[0.6804165563119913]
56,"[1.0, 0.7796697784961276]",[0.7284096384328488]
57,"[1.0, 0.7880923494476428]",[0.48511735291682273]
58,"[1.0, 0.5118461207870257]",[0.13091867029761126]
59,"[1.0, 0.0]",[0.09820569210438553]
60,"[1.0, 0.0]",[0.11673862774078475]
61,"[1.0, 0.0]",[0.10462109039541692]
62,"[1.0, 0.0]",[0.06869704208423898]
63,"[1.0, 0.0]",[0.07787450797718845]
64,"[1.0, 0.0]",[0.06399692612840721]
65,"[1.0, 0.0]",[0.07505993037630071]
66,"[1.0, 0.0]",[0.08535428180237453]
67,"[1.0, 0.0]",[0.1021094076545202]
68,"[1.0, 0.0]",[0.07442310099087393]
69,"[1.0, 0.0]",[0.09635682119736383]
70,"[1.0, 0.0]",[0.20951727338109893]
71,"[1.0, 0.4949248349702942]",[0.714917073005379]
72,"[1.0, 0.7880923494476428]",[0.8053177086365155]
73,"[1.0, 0.7880923494476428]",[0.5263861318646745]
74,"[1.0, 0.5273787634976199]",[0.1355394380727068]
75,"[1.0, 0.0]",[0.10348350789800373]
76,"[1.0, 0.0]",[0.07410569360233783]
77,"[1.0, 0.0]",[0.05882465103010299]
78,"[1.0, 0.0]",[-0.25044814619637573]
79,"[1.0, -0.343754913286495]",[-0.7152483058523046]
80,"[1.0, -0.7880923494476428]",[-0.7279747737661408]
81,"[1.0, -0.7880923494476428]",[-0.5252049545769628]
82,"[1.0, -0.1039924268106962]",[-0.16898298064216336]
83,"[1.0, 0.0]",[-0.09798455664558303]
84,"[1.0, 0.0]",[-0.09161806176422709]
85,"[1.0, 0.0]",[-0.09183124953226014]
86,"[1.0, 0.0]",[-0.0813874590012099]
87,"[1.0, 0.0]",[-0.07712353870996141]
88,"[1.0, 0.0]",[-0.07397400028966548]
89,"[1.0, 0.0]",[-0.0799173135027948]
90,"[1.0, 0.0]",[-0.08127828516738096]
91,"[1.0, 0.0]",[-0.0821844605539936]
92,"[1.0, 0.0]",[-0.08160828473950765]
93,"[1.0, 0.0]",[-0.06981231340644226]
94,"[1.0, 0.0]",[-0.06865681864457922]
95,"[1.0, 0.0]",[-0.06511777216493927]
96,"[1.0, 0.0]",[-0.07840523636826484]
97,"[1.0, 0.0]",[-0.055910581777636005]
98,"[1.0, 0.0]",[-0.0625527109173706]
99,"[1.0, 0.0]",[-0.07022641039175141]
100,"[1.0, 0.0]",[-0.07063152839835772]
101,"[1.0, 0.0]",[-0.06044196800720274]
102,"[1.0, 0.0]",[-0.071394530700615]
103,"[1.0, 0.0]",[-0.05811544108865101]
104,"[1.0, 0.0]",[-0.07750543433229914]
105,"[1.0, 0.0]",[-0.07324945028545704]
106,"[1.0, 0.0]",[0.25852241295568384]
107,"[1.0, 0.22090603892954777]",[0.7148881732905826]
108,"[1.0, 0.667311333957477]",[0.8240632728893892]
109,"[1.0, 0.7880923494476428]",[0.5295071916535992]
110,"[1.0, 0.060674161351750966]",[0.12999969141061338]
111,"[1.0, 0.0]",[0.10701141990079355]
112,"[1.0, 0.0]",[0.06716707433275981]
113,"[1.0, 0.0]",[-0.38768025877494827]
114,"[1.0, -0.5452926559810487]",[-0.6906612156799908]
115,"[1.0, -0.7880923494476428]",[-0.47463370230611657]
116,"[1.0, -0.6403884268743236]",[-0.12684863623177986]
117,"[1.0, 0.0]",[-0.08074992581876864]
