,joystick,executed
169,"[1.0, 0.4500332611542124]",[0.1764535274094848]
170,"[1.0, 0.0]",[0.0882671384677629]
171,"[1.0, 0.0]",[0.07822679802491192]
172,"[1.0, 0.0]",[0.09662853314340487]
173,"[1.0, 0.0]",[0.09485866263284744]
174,"[1.0, 0.0]",[0.09841626290762451]
175,"[1.0, 0.0]",[0.05923487418441755]
176,"[1.0, 0.0]",[0.09458801232388434]
177,"[1.0, 0.0]",[0.062079961831628644]
178,"[1.0, 0.0]",[0.03885940240591377]
179,"[1.0, 0.0]",[0.06904543368464733]
180,"[1.0, 0.0]",[0.06952320575550144]
181,"[1.0, 0.0]",[0.058600001224457555]
182,"[1.0, 0.0]",[-0.015347374406234604]
183,"[1.0, 0.0]",[0.016675118153068758]
184,"[0.9287623277382201, 0.0]",[0.009383162892893489]
185,"[0.488248177402837, 0.0]",[0.01711481293804599]
186,"[0.06853702141048706, 0.0]",[-0.005712098230006963]
187,"[0.0, 0.0]",[0.007202309665181662]
188,"[0.0, 0.0]",[0.0013570001304907984]
189,"[0.0, 0.0]",[-0.002128245000233871]
190,"[0.0, 0.0]",[-0.0012214166863290534]
191,"[0.0, 0.0]",[-0.0017643584083383644]
192,"[0.0, 0.0]",[-0.004793094556863472]
193,"[0.0, 0.0]",[-0.0027960384535068447]
194,"[0.0, 0.0]",[-0.000449898090113329]
195,"[0.0, 0.0]",[-0.0007769094194135437]
196,"[0.0, 0.0]",[-0.0003129597017597423]
197,"[0.0, 0.0]",[0.0005546839581251637]
198,"[0.0, 0.0]",[0.0001669329419374624]
199,"[0.0, 0.0]",[-0.00027760375426629424]
200,"[0.0, 0.0]",[-0.0003094751862600367]
