,joystick,executed
249,"[1.0, 0.0]",[0.8311665791077786]
250,"[1.0, 0.0]",[0.8531713027668614]
251,"[1.0, 0.0]",[0.86996990597002]
252,"[1.0, 0.0]",[0.896931414250409]
253,"[1.0, 0.0]",[0.930576894744553]
254,"[1.0, 0.0]",[0.9382461915862377]
255,"[1.0, 0.0]",[0.920664293242691]
256,"[1.0, 0.0]",[0.9098826782435541]
257,"[1.0, 0.0]",[0.8703924082406954]
258,"[1.0, 0.0]",[0.8875107263610722]
259,"[1.0, 0.0]",[0.9025319182709081]
260,"[1.0, 0.0]",[0.891060565553982]
261,"[1.0, 0.0]",[0.8717427265367907]
262,"[1.0, 0.0]",[0.8947030317025422]
263,"[1.0, 0.0]",[0.8651705237491484]
264,"[1.0, 0.0]",[0.8706833189941604]
265,"[1.0, 0.0]",[0.9170780820396266]
266,"[1.0, 0.0]",[0.9068106061068086]
267,"[1.0, 0.0]",[0.8669535411080437]
268,"[1.0, 0.0]",[0.8753691388182774]
269,"[1.0, 0.0]",[0.869744085613384]
270,"[1.0, 0.0]",[0.8839902349036814]
271,"[1.0, 0.0]",[0.8819278880916029]
272,"[1.0, 0.0]",[0.865820197027876]
273,"[1.0, 0.0]",[0.881843586894846]
274,"[1.0, 0.0]",[0.7280538031601165]
275,"[1.0, 0.0]",[0.17029151670139012]
276,"[1.0, 0.0]",[0.09735768282234689]
277,"[1.0, 0.0]",[0.13748826757073027]
278,"[1.0, 0.0]",[0.10937644148455114]
279,"[1.0, 0.0]",[0.15887439256943842]
280,"[1.0, 0.0]",[0.15957427311467265]
281,"[1.0, 0.0]",[0.11796838796659216]
282,"[1.0, 0.0]",[0.06755847801213809]
283,"[1.0, 0.0]",[0.1066028032726515]
284,"[1.0, -0.7880923494476428]",[0.08432958963792633]
285,"[1.0, -0.7880923494476428]",[0.049457715325238225]
286,"[1.0, -0.7880923494476428]",[0.0954726886770396]
287,"[1.0, -0.7880923494476428]",[0.0412174726830622]
288,"[1.0, -0.7880923494476428]",[0.0564969305605631]
289,"[1.0, -0.7880923494476428]",[0.09107047545434413]
290,"[1.0, -0.7880923494476428]",[0.054172050206446894]
291,"[1.0, -0.7880923494476428]",[0.005894271003622012]
292,"[1.0, -0.7880923494476428]",[0.04931983471592462]
293,"[1.0, -0.40759763632930934]",[0.5020335833526903]
294,"[1.0, 0.0]",[1.2570147290002442]
295,"[1.0, 0.0]",[1.5839630030990257]
296,"[1.0, 0.0]",[1.6513239920269238]
297,"[1.0, 0.0]",[1.6874732150602145]
298,"[1.0, 0.0011570688836293674]",[1.5809005470990005]
299,"[1.0, 0.505247128227687]",[2.0128583437158643]
