,joystick,executed
254,"[3.328477061529728, 2.6231473075035496]",[1.996675469396627]
255,"[3.814525717239596, 3.006198534527808]",[2.076034688326318]
256,"[4.200202171839668, 3.310147197760216]",[1.7735820264568811]
257,"[4.219686714368594, 0.244169648020915]",[1.1341386025837716]
258,"[4.219686714368594, 0.0]",[0.5742010854889558]
259,"[4.219686714368594, 0.0]",[0.01494822980696725]
260,"[4.219686714368594, 0.0]",[-0.06343792800778307]
261,"[4.219686714368594, 0.0]",[-0.037285657319391236]
262,"[4.219686714368594, 0.0]",[-0.027404975874139405]
263,"[4.219686714368594, 0.0]",[0.011135813720673043]
264,"[4.219686714368594, 0.0]",[-0.006296214789976398]
265,"[4.219686714368594, 0.0]",[0.02775462307459179]
266,"[4.219686714368594, 0.0]",[0.7407881508824284]
267,"[4.14348972001964, 0.5789591511296646]",[1.2529939537288437]
268,"[3.714441958567445, 2.927323290014322]",[1.4929266697262338]
269,"[3.2084926705564527, 2.5285885269243766]",[1.6013682976978072]
270,"[2.760997476229606, 2.1759209878608026]",[1.6128846477683767]
271,"[2.321006703307173, 1.829167625893078]",[1.5114517499992441]
272,"[1.8852841997603251, 1.4857780543656336]",[1.449708808699809]
273,"[1.4897202155014069, 1.1740371046541525]",[1.291939120037328]
274,"[1.0858631245216959, 0.8557604209828616]",[1.1634500939656842]
275,"[1.0, 0.7880923494476428]",[1.1008467977710603]
276,"[1.0, 0.7880923494476428]",[1.0269694697643161]
277,"[1.0, 0.7880923494476428]",[1.15897141956002]
278,"[1.2008937232826888, 0.9464151558187818]",[1.2589510246410178]
279,"[1.5990675209232592, 1.2602128794898289]",[1.3050998016077526]
280,"[2.126810057790195, 1.6761227352727517]",[1.2825075523301845]
281,"[2.461916113275332, 1.9402172538541655]",[1.0697619745489704]
282,"[2.0770203735144115, 1.6368838660135931]",[0.9919241173269429]
283,"[1.5992529410701661, 1.2603590076890396]",[0.8860364190026945]
284,"[1.072761634558174, 0.845435236976245]",[0.867374581184261]
285,"[1.0, 0.7880923494476428]",[0.8375256407103686]
286,"[1.0, 0.7880923494476428]",[0.8269304089276904]
287,"[1.0, 0.7880923494476428]",[0.8606772371689833]
288,"[1.0, 0.7880923494476428]",[0.9656359985547429]
289,"[1.0853604014598623, 0.8553642287839397]",[1.2102936136473994]
290,"[1.4220333462178232, 1.1206936008136974]",[1.3688060205551371]
291,"[1.975939263409733, 1.5572226164664213]",[1.5067135559896039]
292,"[2.3946244810355406, 1.8871852333041415]",[1.702746919647344]
293,"[2.850363561553657, 2.2463497160047727]",[1.6921858331839954]
294,"[3.248803496880401, 2.560357180750193]",[1.7200272164900623]
295,"[3.666721854304635, 2.8897154409299572]",[1.7528573759867374]
296,"[3.2136612651849887, 2.532661856808522]",[1.6221672519360733]
297,"[2.8862213782173805, 2.274608986985349]",[1.2999317793838387]
298,"[2.26387496337882, 1.7841425387449106]",[1.061398437380748]
299,"[1.8572357645837372, 1.4636732971889868]",[1.0291482630201971]
300,"[1.4771484032926616, 1.1641293556337478]",[0.9446301622441097]
301,"[1.131078717572816, 0.8913944839421875]",[0.9110112211308085]
302,"[1.0, 0.7880923494476428]",[0.8504598220518436]
303,"[1.0, 0.7880923494476428]",[0.8526514681272852]
304,"[1.0, 0.7880923494476428]",[0.8204573786580781]
305,"[1.0, 0.7880923494476428]",[0.8390986301102451]
306,"[1.0, 0.7880923494476428]",[0.9128280983325773]
307,"[1.0, 0.7880923494476428]",[1.008816834364245]
308,"[1.1780808052328893, 0.9284364696351586]",[1.1641781363345822]
309,"[1.6698151884802452, 1.3159685750327548]",[1.0968641160030184]
310,"[2.0389320252633722, 1.45322115973681]",[0.9837875954592655]
311,"[2.4980251200325783, 1.3462518204549943]",[0.8178422771523645]
312,"[3.0054939808854515, 1.0551210165300138]",[0.5184000686144307]
313,"[3.4216123632736464, 0.9043843456840002]",[0.4241862205739071]
314,"[3.8748577378463964, 0.6540271736592449]",[0.34682875267963575]
315,"[3.654213026126671, 0.5902297242924942]",[0.3304794865900304]
316,"[3.241531878380051, 0.633300494642565]",[0.3254098841498503]
317,"[2.738746385406345, 0.5973568292573422]",[0.3402903683482815]
318,"[2.3711680182877006, 0.5556177028836693]",[0.5334297042135538]
319,"[1.8025617913018421, 0.4640926863718306]",[1.0227931415079854]
320,"[1.7248289834003248, 0.8689000722829788]",[1.1984866641414278]
321,"[2.25099305336281, 1.7739904040150198]",[1.2914737772995846]
322,"[2.6548718645911333, 2.0922842052480704]",[1.4933132872668937]
323,"[3.117303132979304, 2.4567227500101576]",[1.6861196497274797]
324,"[3.46804112916126, 2.7331366814617533]",[1.6994637875962724]
325,"[4.025456107837694, 3.0865404899824385]",[1.722853296546953]
326,"[4.180808591436919, 2.6848025500812573]",[1.4807617497747145]
327,"[4.219686714368594, 2.3530553000195957]",[1.177440445822271]
328,"[4.219686714368594, 1.526472186215321]",[0.8835915623780949]
329,"[4.219686714368594, 0.5769781333113838]",[0.3982366150504551]
330,"[4.219686714368594, 0.470206117688266]",[0.7278565910378161]
331,"[4.219686714368594, 2.1802559381910798]",[1.0274306682722483]
332,"[4.219686714368594, 3.3255028166597493]",[1.1580620291909953]
333,"[4.219686714368594, 3.3255028166597493]",[1.376824477622423]
334,"[4.219686714368594, 3.3255028166597493]",[1.5478647197318565]
335,"[4.219686714368594, 3.3255028166597493]",[1.8022110773349242]
336,"[4.219686714368594, 3.3255028166597493]",[2.0513431679234153]
337,"[4.143379964686925, 3.2653660510244107]",[2.1687681579711615]
338,"[3.6950880548508978, 2.9120706265633647]",[2.196825366394648]
339,"[3.2580970298457634, 2.567681342979535]",[2.0126829867336036]
340,"[2.816629927638396, 2.219764497197088]",[1.995929629193929]
341,"[2.570614139673441, 2.025881336858573]",[1.9584444935384493]
342,"[2.3319830067856193, 1.837817966689657]",[1.7667438417988335]
343,"[1.9112832593804456, 1.506267714345084]",[1.5704719103170643]
344,"[2.155974646214492, 1.6991071242847298]",[1.3633642211195107]
345,"[2.6493641263641954, 2.087943598888661]",[1.17968017416024]
346,"[2.5981627106666565, 2.0475921548965417]",[0.9749560314804355]
347,"[2.5981627106666565, 2.0475921548965417]",[1.0399088705616195]
348,"[2.5981627106666565, 2.0475921548965417]",[1.2921991692783208]
349,"[2.9240927000888033, 2.3044550860156865]",[1.54606161357291]
350,"[3.4111303007183618, 2.6882856929651777]",[1.6295306937906695]
351,"[3.199083187663546, 2.521172985444218]",[1.440974503240761]
352,"[2.9804109402500427, 2.348839060221114]",[1.144858953774099]
353,"[2.430903807454933, 1.9157766928983784]",[1.0774537690560697]
354,"[1.925990404490579, 1.5178583028885961]",[0.8831128959113064]
